Miền,Khu vực,Tỉnh,Mã C1,Tên C1,Mã NVTT,Tên NVTT,Mã Tuyến,Tên Tuyến,Mã KH,Tên KH,Số nhà,Đường,Phường/xã,Quận/huyện,Tỉnh/thành phố,SĐT,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Tên kho,Mã SP,Tên Sản phẩm,Đơn giá,Quy cách,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Bình Thuận,C1HOANTHIEN,CÔNG TY TNHH TM - SX  HOÀN THIỆN,TTHAI,Trần Thanh Hải,BINHTHUANNINHTHUAN,Trần Thanh Hải,2300673,CH Chinh,,TT Liên Hương,Thị trấn Liên Hương,Huyện Tuy Phong,Tỉnh Bình Thuận,0942777248,E3663235797137,E3663235797137,Đơn bán,Tablet,07/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,33,660,330000000,,,0,,,Chưa duyệt,07/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,230068F,Đại Lý Ngọc Thạch,,,Phường Bảo Vinh,TP. Long Khánh,Tỉnh Đồng Nai,0986772648,E8246661337338,E8246661337338,Đơn bán,Tablet,06/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,515000,20,5,100,51500000,,,0,,,Chưa duyệt,06/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,23015F6,Đại Lý Vân Trình,,,Xã Xuân Phú,Huyện Xuân Lộc,Tỉnh Đồng Nai,0384458604,E8633381747835,E8633381747835,Đơn bán,Tablet,05/12/2023,,,,TP00000001,Đạm Phú Mỹ,515000,20,2.5,50,25750000,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,23015F6,Đại Lý Vân Trình,,,Xã Xuân Phú,Huyện Xuân Lộc,Tỉnh Đồng Nai,0384458604,E8633381747835,E8633381747835,Đơn bán,Tablet,05/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,620000,20,5,100,62000000,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,23015F6,Đại Lý Vân Trình,,,Xã Xuân Phú,Huyện Xuân Lộc,Tỉnh Đồng Nai,0384458604,E8633381747835,E8633381747835,Đơn bán,Tablet,05/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,720000,20,10,200,144000000,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,23015F6,Đại Lý Vân Trình,,,Xã Xuân Phú,Huyện Xuân Lộc,Tỉnh Đồng Nai,0384458604,E8633381747835,E8633381747835,Đơn bán,Tablet,05/12/2023,,,,TP00000522,NPK PM 15-15-15+TE Bao 50 kg L1,710000,20,5,100,71000000,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,23015F6,Đại Lý Vân Trình,,,Xã Xuân Phú,Huyện Xuân Lộc,Tỉnh Đồng Nai,0384458604,E8633381747835,E8633381747835,Đơn bán,Tablet,05/12/2023,,,,TP00000551,NPK PM 17-7-17+TE Bao 50 kg L1,650000,20,10,200,130000000,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,23015F6,Đại Lý Vân Trình,,,Xã Xuân Phú,Huyện Xuân Lộc,Tỉnh Đồng Nai,0384458604,E8633381747835,E8633381747835,Đơn bán,Tablet,05/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,515000,20,10,200,103000000,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Đồng Nai,C1TUANVU,CÔNG TY TNHH VẬN TẢI PHÂN BÓN TUẤN VŨ,VDHAI,Vũ Duy Hải,DONGNAI_,Vũ Duy Hải,2301609,Đại Lý Lưu Dung,,,Xã Xuân Thọ,Huyện Xuân Lộc,Tỉnh Đồng Nai,0387540144,E2851608879767,E2851608879767,Đơn bán,Tablet,06/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,620000,20,11,220,136400000,,,0,,,Chưa duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,230149B,HQ 2301,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,01234567800,E0027603064022,E0027603064022,Đơn bán,Tablet,07/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,KM_DT_001,,0,,,Chưa duyệt,07/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,230149B,HQ 2301,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,01234567800,E0027603064022,E0027603064022,Đơn bán,Tablet,07/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,,20,,,,KM_DT_001,Khuyến mãi tự động,,0.1,2,Chưa duyệt,07/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301AD7,huynhttt1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397654321,E6455706252887,E6455706252887,Đơn bán,Tablet,12/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,"KM_DT_001
TEST_11122023",,0,,,Chưa duyệt,12/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301AD7,huynhttt1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397654321,E6455724074851,E6455724074851,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,2,40,2000000,"KM_DT_001
TEST_11122023",,0,,,Chưa duyệt,11/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301AD7,huynhttt1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397654321,E6455724074851,E6455724074851,Đơn bán,Tablet,11/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,,20,,,,TEST_11122023,Khuyến mãi tự động,,0.3,6,Chưa duyệt,11/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301AD7,huynhttt1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397654321,E6455757211993,E6455757211993,Đơn bán,Tablet,06/12/2023,,KHO1,KHO1,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,KM_DT_001,,0,,,Chưa duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301AD7,huynhttt1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397654321,IN002206,E6455727984138,Đơn bán,Tablet,06/12/2023,,KHO1,KHO1,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,KM_DT_001,,0,,,Đã duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301AD7,huynhttt1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397654321,IN002207,E6455730653787,Đơn bán,Tablet,06/12/2023,,KHO1,KHO1,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,1,20,1,20,20,,,0,,,Đã duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301AD7,huynhttt1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397654321,IN002208,M0000000117469,Đơn bán,Web,06/12/2023,,KHO1,KHO1,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,KM_DT_001,,0,,,Đã duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301C14,KH 0002,,,Xã đào tạo 2,Huyện đào tạo 4,Tỉnh đào tạo 1,0363079823,E3586346174988,E3586346174988,Đơn bán,Tablet,07/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,KM_DT_001,,0,,,Chưa duyệt,07/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT1,NPP Việt Anh,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,2301C14,KH 0002,,,Xã đào tạo 2,Huyện đào tạo 4,Tỉnh đào tạo 1,0363079823,E3586346174988,E3586346174988,Đơn bán,Tablet,07/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,,20,,,,KM_DT_001,Khuyến mãi tự động,,0.1,2,Chưa duyệt,07/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397333333,E6562373826748,E6562373826748,Đơn bán,Tablet,07/12/2023,,,,PB00000333,NPK PM 16-16-8+5S+TE - bao 50kg,1,20,90,1800,540,,,0,,,Chưa duyệt,07/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397333333,E6562379155314,E6562379155314,Đơn bán,Tablet,05/12/2023,,KHO1,KHO1,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,KM_DT_001,,0,,,Chưa duyệt,05/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,1,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,0397333333,E6562391087854,E6562391087854,Đơn bán,Tablet,07/12/2023,,,,TP00000445,NPK PM 16-16-8+10S+TE - Rời loại 1,1,20,1,20,20,,,0,,,Chưa duyệt,07/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,c2 mới,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,075455444,E9985894812250,E9985894812250,Đơn bán,Tablet,06/12/2023,,,,TP00000445,NPK PM 16-16-8+10S+TE - Rời loại 1,1,20,1,20,20,,,0,,,Chưa duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,c2 mới,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,075455444,E9985897781950,E9985897781950,Đơn bán,Tablet,06/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,10,200,200,KM_DT_001,,0,,,Chưa duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,c2 mới,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,075455444,E9985897781950,E9985897781950,Đơn bán,Tablet,06/12/2023,,,,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,100,2000,2000,,,0,,,Chưa duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,c2 mới,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,075455444,E9985897781950,E9985897781950,Đơn bán,Tablet,06/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,,20,,,,KM_DT_001,Khuyến mãi tự động,,0.05,1,Chưa duyệt,06/12/2023,,,
Vùng đào tạo 1,KV Đào tạo 1,Tỉnh Đào tạo 1,NPPDT2,NPP Đào tạo 2,NVTT1,NV Đào tạo 1,NVTT1,NVTT1,,c2 mới,,,Xã đào tạo 1,Huyện đào tạo 1,Tỉnh đào tạo 1,075455444,V0404593147740,V0404593147740,Đơn bán,Tablet,07/12/2023,,,,TP00000445,NPK PM 16-16-8+10S+TE - Rời loại 1,1,20,0.1,2,2,,,,,,Chưa duyệt,07/12/2023,,,
