Miền,Khu vực,Tỉnh,Mã C1,Tên C1,Mã NVTT,Tên NVTT,Mã Tuyến,Tên Tuyến,Mã KH,Tên KH,Số nhà,Đường,Phường/xã,Quận/huyện,Tỉnh/thành phố,SĐT,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Tên kho,Mã SP,Tên Sản phẩm,Đơn giá,Quy cách,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Bến Tre,C1TRANTHINGOAN,DNTN Trần Thị Ngoan,DHQUAN,Đặng Hồng Quân,DHQUAN_2023,TNB QUAN,230054B,CH VTNN Năm Vuông,,,Xã Mỹ Phước Tây,Thị xã Cai Lậy,Tỉnh Tiền Giang,0973169167,E3635386985560,E3635386985560,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,2,40,26000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Bến Tre,C1TRANTHINGOAN,DNTN Trần Thị Ngoan,DHQUAN,Đặng Hồng Quân,DHQUAN_2023,TNB QUAN,230054B,CH VTNN Năm Vuông,,,Xã Mỹ Phước Tây,Thị xã Cai Lậy,Tỉnh Tiền Giang,0973169167,E3635386985560,E3635386985560,Đơn bán,Tablet,11/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,5,100,66000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Bến Tre,C1TRANTHINGOAN,DNTN Trần Thị Ngoan,DHQUAN,Đặng Hồng Quân,DHQUAN_2023,TNB QUAN,23006DE,CH VTNN An Hoà,,,Xã Tân Hòa Thành,Huyện Tân Phước,Tỉnh Tiền Giang,0939669987,E5912797018599,E5912797018599,Đơn bán,Tablet,11/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,2,40,26400000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Bến Tre,C1TRANTHINGOAN,DNTN Trần Thị Ngoan,DHQUAN,Đặng Hồng Quân,DHQUAN_2023,TNB QUAN,23006EE,CH VTNN Mười Bao,,,Xã Tân Phú,Thị xã Cai Lậy,Tỉnh Tiền Giang,0397098864,E9000116875930,E9000116875930,Đơn bán,Tablet,11/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,1,20,17400000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Bến Tre,C1TRANTHINGOAN,DNTN Trần Thị Ngoan,DHQUAN,Đặng Hồng Quân,DHQUAN_2023,TNB QUAN,23006EE,CH VTNN Mười Bao,,,Xã Tân Phú,Thị xã Cai Lậy,Tỉnh Tiền Giang,0397098864,E9000116875930,E9000116875930,Đơn bán,Tablet,11/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,1,20,1,20,14600000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Bến Tre,C1TRANTHINGOAN,DNTN Trần Thị Ngoan,DHQUAN,Đặng Hồng Quân,DHQUAN_2023,TNB QUAN,23006EE,CH VTNN Mười Bao,,,Xã Tân Phú,Thị xã Cai Lậy,Tỉnh Tiền Giang,0397098864,E9000116875930,E9000116875930,Đơn bán,Tablet,11/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,1,20,13200000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Bến Tre,C1TRANTHINGOAN,DNTN Trần Thị Ngoan,DHQUAN,Đặng Hồng Quân,DHQUAN_2023,TNB QUAN,23006EE,CH VTNN Mười Bao,,,Xã Tân Phú,Thị xã Cai Lậy,Tỉnh Tiền Giang,0397098864,E9000116875930,E9000116875930,Đơn bán,Tablet,11/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,1,20,11000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323524645608,E9323524645608,Đơn bán,Tablet,11/12/2023,,,,TP00000440,NPK PM 16-8-16+TE Bao 50 kg,1,20,2,40,25000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323524645608,E9323524645608,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,6,120,75600000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323524645608,E9323524645608,Đơn bán,Tablet,11/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,1,20,16800000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323524645608,E9323524645608,Đơn bán,Tablet,11/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,3,60,31200000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,2301574,CH VTNN Tích Thảo,,"6GXM+P56, ĐT921, Trung Kiên, Thốt Nốt, Cần Thơ, Việt Nam",Phường Trung Kiên,Quận Thốt Nốt,TP. Cần Thơ,0999999999,E0049351938977,E0049351938977,Đơn bán,Tablet,15/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,10,200,105000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,2301574,CH VTNN Tích Thảo,,"6GXM+P56, ĐT921, Trung Kiên, Thốt Nốt, Cần Thơ, Việt Nam",Phường Trung Kiên,Quận Thốt Nốt,TP. Cần Thơ,0999999999,E0049351938977,E0049351938977,Đơn bán,Tablet,15/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5.5,110,69300000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,HBCHANH,Hồ Bửu Chánh,HBCHANH_2023,TNB CHANH,2300543,CH VTNN Nguyễn Văn Đắng,,,Xã Bình Chánh,Huyện Châu Phú,Tỉnh An Giang,0945888827,E3634544555210,E3634544555210,Đơn bán,Tablet,15/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,2,40,21200,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,HBCHANH,Hồ Bửu Chánh,HBCHANH_2023,TNB CHANH,2301D50,CH VTNN Chín Lộc,,,Xã Vĩnh Tế,TP. Châu Đốc,Tỉnh An Giang,0939877774,E9566090411601,E9566090411601,Đơn bán,Tablet,15/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,3,60,39000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,HBCHANH,Hồ Bửu Chánh,HBCHANH_2023,TNB CHANH,2301E25,CH VTNN Tư Thảo,,,Xã Tân Lập,Huyện Tịnh Biên,Tỉnh An Giang,0989999010,E6593479563667,E6593479563667,Đơn bán,Tablet,15/12/2023,,,,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,3,60,32400,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,HBCHANH,Hồ Bửu Chánh,HBCHANH_2023,TNB CHANH,230200C,CH VTNN Vĩnh Lương,,,Xã Lạc Quới,Huyện Tri Tôn,Tỉnh An Giang,0939000150,E4132283157560,E4132283157560,Đơn bán,Tablet,15/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,1,20,3,60,38400,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,HBCHANH,Hồ Bửu Chánh,HBCHANH_2023,TNB CHANH,23021FD,CH VTNN Nghiêm Thuỷ,,,Xã Bình Mỹ,Huyện Châu Phú,Tỉnh An Giang,0918296894,E7865368015468,E7865368015468,Đơn bán,Tablet,15/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,1,20,2,40,25600,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23004AA,CH VTNN Ngô Quốc Minh,,,Xã Thủy Liễu,Huyện Gò Quao,Tỉnh Kiên Giang,0932670791,E3619233346853,E3619233346853,Đơn bán,Tablet,15/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,1,20,10400000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057304835972,E0057304835972,Đơn bán,Tablet,15/12/2023,,,,TP00000563,NPK PM 16-8-17+TE Bao 50 kg L1,650000,20,5,100,65000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057304835972,E0057304835972,Đơn bán,Tablet,15/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,660000,20,5,100,66000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057304835972,E0057304835972,Đơn bán,Tablet,15/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,550000,20,5,100,55000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057329590924,E0057329590924,Đơn bán,Tablet,15/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,2,40,20800000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057329590924,E0057329590924,Đơn bán,Tablet,15/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,3,60,37800000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057332866852,E0057332866852,Đơn bán,Tablet,15/12/2023,,,,PB00000433,NPK PM 16-16-8+13S+TE - NM 50kg,650000,20,5,100,65000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057332866852,E0057332866852,Đơn bán,Tablet,15/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,660000,20,10,200,132000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,MHDE,Mai Hoàng Đệ,MHDE_2023,TNB DE,23015C4,CH VTNN Điền Oanh,,"Unnamed Road, Bàn Thạch, Giồng Riềng, tỉnh Kiên Giang, Vietnam",Xã Bàn Thạch,Huyện Giồng Riềng,Tỉnh Kiên Giang,0943880380,E0057332866852,E0057332866852,Đơn bán,Tablet,15/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,550000,20,10,200,110000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,23006E9,CH VTNN Minh Hiền,07 Ấp Sơn Hiệp,,Xã An Bình,Huyện Thoại Sơn,Tỉnh An Giang,0986711164,E1785850067312,E1785850067312,Đơn bán,Tablet,15/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,5,100,83500000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,23006E9,CH VTNN Minh Hiền,07 Ấp Sơn Hiệp,,Xã An Bình,Huyện Thoại Sơn,Tỉnh An Giang,0986711164,E1785850067312,E1785850067312,Đơn bán,Tablet,15/12/2023,,,,TP00000522,NPK PM 15-15-15+TE Bao 50 kg L1,1,20,10,200,140000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,23006E9,CH VTNN Minh Hiền,07 Ấp Sơn Hiệp,,Xã An Bình,Huyện Thoại Sơn,Tỉnh An Giang,0986711164,E1785850067312,E1785850067312,Đơn bán,Tablet,15/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,10,200,130000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,23006E9,CH VTNN Minh Hiền,07 Ấp Sơn Hiệp,,Xã An Bình,Huyện Thoại Sơn,Tỉnh An Giang,0986711164,E1785850067312,E1785850067312,Đơn bán,Tablet,15/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,5,100,53000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,23006E9,CH VTNN Minh Hiền,07 Ấp Sơn Hiệp,,Xã An Bình,Huyện Thoại Sơn,Tỉnh An Giang,0986711164,E1785873036795,E1785873036795,Đơn bán,Tablet,14/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,5,100,51000000,,,0,,,Chưa duyệt,14/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2300499,CH VTNN Tấn Thịnh,,QL61B,Phường 1,Thị xã Ngã Năm,Tỉnh Sóc Trăng,0909090285,E3617517352736,E3617517352736,Đơn bán,Tablet,11/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,2.5,50,42750000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2300499,CH VTNN Tấn Thịnh,,QL61B,Phường 1,Thị xã Ngã Năm,Tỉnh Sóc Trăng,0909090285,E3617517352736,E3617517352736,Đơn bán,Tablet,11/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,2,40,21800000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006A1,CH VTNN Kim,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0919637438,E6530944908603,E6530944908603,Đơn bán,Tablet,11/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,3,60,51300000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006A1,CH VTNN Kim,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0919637438,E6530944908603,E6530944908603,Đơn bán,Tablet,11/12/2023,,,,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,1,20,10700000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006A1,CH VTNN Kim,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0919637438,E6530944908603,E6530944908603,Đơn bán,Tablet,11/12/2023,,,,TP00000678,NPK PM 16-8-16+TE + BiO 50kg L1,1,20,1,20,15100000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CA,CH VTNN Tám Nhanh,,trương hiền,Xã Thạnh Trị,Huyện Thạnh Trị,Tỉnh Sóc Trăng,0397744212,E5312261654941,E5312261654941,Đơn bán,Tablet,11/12/2023,,,,TP00000477,NPK PM 20-20-15+TE - Bao 25 kg L1,1,40,3.5,140,59850000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CA,CH VTNN Tám Nhanh,,trương hiền,Xã Thạnh Trị,Huyện Thạnh Trị,Tỉnh Sóc Trăng,0397744212,E5312261654941,E5312261654941,Đơn bán,Tablet,11/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,1.5,30,16350000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CF,CH VTNN Sợi,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0918387899,E0443172742820,E0443172742820,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,10,200,104000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CF,CH VTNN Sợi,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0918387899,E0443172742820,E0443172742820,Đơn bán,Tablet,11/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,1,20,2.5,50,32000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301B44,CH VTNN Kim Thảo ,,,Phường 7,TP. Sóc Trăng,Tỉnh Sóc Trăng,0945608808,E5431091398550,E5431091398550,Đơn bán,Tablet,11/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,1,20,5,100,64000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301B44,CH VTNN Kim Thảo ,,,Phường 7,TP. Sóc Trăng,Tỉnh Sóc Trăng,0945608808,E5431091398550,E5431091398550,Đơn bán,Tablet,11/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,2,40,21800000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301F43,CH VTNN Ba Đẹp,,,Phường 1,Thị xã Ngã Năm,Tỉnh Sóc Trăng,0988991389,E9476931700960,E9476931700960,Đơn bán,Tablet,11/12/2023,,,,TP00000563,NPK PM 16-8-17+TE Bao 50 kg L1,1,20,2.5,50,32250000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301F43,CH VTNN Ba Đẹp,,,Phường 1,Thị xã Ngã Năm,Tỉnh Sóc Trăng,0988991389,E9476931700960,E9476931700960,Đơn bán,Tablet,11/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,2.5,50,32000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,TKDAT,Trần Khắc Đạt,TKDAT_2023,TNB DAT,23015AA,CH VTNN Ngọc Hân,,"Unnamed Road, Khánh Bình Đông, Trần Văn Thời, Cà Mau",Xã Khánh Bình Đông,Huyện Trần Văn Thời,Tỉnh Cà Mau,0917627117,E0054765027797,E0054765027797,Đơn bán,Tablet,14/12/2023,,,,TP00000440,NPK PM 16-8-16+TE Bao 50 kg,1,20,1.5,30,18600000,,,0,,,Chưa duyệt,14/12/2023,,,
